OrderID,OrderDate,ProductID,CustomerID,Region,Channel,Quantity,Revenue
O1618,2023-08-09,P028,C119,Pará,Online,9,680.03
O1619,2024-04-11,P037,C402,Pernambuco,Loja Física,9,879.36
O1620,2023-01-26,P021,C105,Amazonas,Online,1,2243.36
O1621,2024-11-11,P041,C395,Mato Grosso,Online,1,3128.69
O1622,2023-11-10,P035,C472,Amazonas,Loja Física,1,3737.46
O1623,2024-09-13,P009,C233,Espírito Santo,Loja Física,3,1274.64
O1624,2023-09-10,P058,C114,Ceará,Online,9,4218.24
O1625,2023-02-05,P047,C400,Rio Grande do Sul,Loja Física,5,3330.36
O1626,2024-01-16,P018,C043,Rondônia,Online,10,4348.0
O1627,2024-06-10,P008,C236,Mato Grosso do Sul,Online,2,794.99
O1628,2024-08-31,P017,C459,Roraima,Online,2,2521.8
O1629,2023-04-22,P024,C468,Santa Catarina,Online,7,593.29
O1630,2023-01-05,P051,C012,Piauí,Online,8,4800.16
O1631,2023-06-22,P005,C108,Minas Gerais,Loja Física,7,4459.6
O1632,2023-09-14,P041,C466,Rio Grande do Norte,Online,3,1563.9
O1633,2024-05-02,P058,C092,Minas Gerais,Online,2,4881.99
O1634,2024-03-09,P023,C248,Mato Grosso do Sul,Online,3,2656.57
O1635,2024-03-08,P017,C475,Pará,Online,10,244.82
O1636,2022-12-26,P002,C266,Distrito Federal,Online,4,4347.68
O1637,2024-10-04,P008,C461,Tocantins,Online,6,778.97
O1638,2023-01-21,P006,C373,Rio de Janeiro,Online,5,1440.97
O1639,2023-04-21,P013,C489,Amazonas,Loja Física,9,3294.43
O1640,2024-08-11,P030,C382,Rio Grande do Sul,Loja Física,7,2612.02
O1641,2024-07-09,P026,C473,Tocantins,Loja Física,3,1069.59
O1642,2024-02-25,P055,C455,Rio de Janeiro,Loja Física,7,604.18
O1643,2024-06-10,P051,C393,Mato Grosso,Loja Física,3,3991.09
O1644,2024-04-30,P047,C250,Piauí,Loja Física,7,3022.02
O1645,2024-02-03,P018,C418,Maranhão,Online,10,1976.92
O1646,2023-05-13,P013,C291,Paraíba,Loja Física,2,2302.08
O1647,2023-12-03,P057,C018,Distrito Federal,Loja Física,10,2108.06
O1648,2023-05-07,P039,C424,Espírito Santo,Loja Física,7,246.71
O1649,2024-10-01,P012,C415,Maranhão,Loja Física,3,1852.95
O1650,2024-10-30,P005,C111,Minas Gerais,Loja Física,6,810.69
O1651,2023-08-11,P021,C063,Acre,Loja Física,1,3612.33
O1652,2023-07-19,P014,C239,Mato Grosso,Loja Física,4,2852.04
O1653,2024-11-01,P025,C146,Mato Grosso do Sul,Online,9,1165.57
O1654,2022-12-07,P036,C143,Rio de Janeiro,Online,10,4474.05
O1655,2023-05-09,P027,C350,Paraná,Loja Física,6,4085.63
O1656,2024-11-22,P013,C101,Amapá,Loja Física,8,329.28
O1657,2023-04-22,P018,C216,Pará,Online,8,938.58
O1658,2024-06-23,P021,C303,Pernambuco,Online,10,204.22
O1659,2023-02-25,P002,C330,Rio Grande do Sul,Online,8,1493.39
O1660,2024-06-28,P054,C496,Pernambuco,Online,9,4598.37
O1661,2024-07-03,P003,C173,Espírito Santo,Online,2,2402.48
O1662,2023-12-02,P054,C411,Piauí,Loja Física,5,1654.23
O1663,2024-11-05,P023,C205,Amazonas,Loja Física,8,3100.37
O1664,2023-06-02,P026,C153,Rio de Janeiro,Loja Física,8,4258.49
O1665,2024-05-19,P059,C063,Santa Catarina,Loja Física,10,603.44
O1666,2024-03-09,P015,C025,Santa Catarina,Online,3,615.16
O1667,2024-05-25,P021,C442,Rio de Janeiro,Loja Física,4,933.94
O1668,2023-05-03,P013,C371,Rio Grande do Sul,Loja Física,9,4948.87
O1669,2023-09-30,P060,C353,Amapá,Loja Física,1,642.94
O1670,2024-11-05,P020,C039,Bahia,Loja Física,10,3978.98
O1671,2023-05-30,P025,C139,Rio de Janeiro,Online,3,2958.92
O1672,2024-01-28,P008,C065,Maranhão,Online,10,4450.21
O1673,2023-08-02,P058,C212,Espírito Santo,Loja Física,2,2656.64
O1674,2024-07-20,P016,C296,Sergipe,Loja Física,5,1677.37
O1675,2023-07-03,P047,C248,Alagoas,Online,5,3854.39
O1676,2023-09-17,P046,C043,Paraíba,Online,4,3505.33
O1677,2023-11-23,P005,C498,Sergipe,Online,4,164.33
O1678,2024-01-14,P014,C240,Santa Catarina,Loja Física,4,2489.46
O1679,2024-04-12,P022,C107,Santa Catarina,Loja Física,5,3571.71
O1680,2023-09-01,P042,C079,Distrito Federal,Online,3,1172.05
O1681,2023-07-23,P024,C198,Rio Grande do Norte,Online,7,1020.97
O1682,2023-06-17,P018,C217,Roraima,Loja Física,10,3277.08
O1683,2023-09-01,P010,C237,Pará,Online,4,181.28
O1684,2023-12-29,P030,C096,Bahia,Online,8,3343.24
O1685,2024-10-11,P029,C181,Bahia,Online,9,511.93
O1686,2023-12-17,P028,C109,Rondônia,Loja Física,9,2211.16
O1687,2023-11-22,P022,C028,Rio Grande do Norte,Loja Física,6,579.28
O1688,2023-02-10,P042,C196,São Paulo,Loja Física,4,1540.63
O1689,2024-08-10,P026,C091,Mato Grosso do Sul,Loja Física,9,3076.5
O1690,2024-06-09,P034,C222,Pará,Online,4,4798.96
O1691,2023-11-25,P015,C059,Amapá,Online,10,1404.27
O1692,2024-07-09,P005,C273,Pará,Loja Física,4,4424.74
O1693,2024-09-08,P045,C367,Pernambuco,Loja Física,7,596.39
O1694,2023-08-01,P047,C422,Rio de Janeiro,Loja Física,8,1107.96
O1695,2024-11-05,P051,C105,Paraíba,Loja Física,10,1511.1
O1696,2023-05-02,P001,C049,Roraima,Loja Física,5,4277.56
O1697,2023-09-09,P045,C123,Roraima,Loja Física,2,916.56
O1698,2023-07-27,P022,C461,Rio Grande do Norte,Online,1,3363.55
O1699,2023-10-13,P028,C172,Acre,Online,5,4418.16
O1700,2022-12-31,P011,C348,Paraná,Online,10,1825.5
O1701,2024-02-05,P031,C299,Acre,Loja Física,4,2415.58
O1702,2024-09-27,P003,C420,Acre,Loja Física,4,2673.82
O1703,2023-05-16,P011,C387,Rondônia,Online,2,1592.55
O1704,2024-06-23,P048,C172,Rio Grande do Norte,Loja Física,6,4949.99
O1705,2023-03-19,P017,C340,Sergipe,Loja Física,6,2347.88
O1706,2022-12-08,P053,C181,Ceará,Loja Física,9,3895.18
O1707,2023-06-16,P055,C443,Santa Catarina,Loja Física,2,1422.69
O1708,2024-01-29,P034,C373,Espírito Santo,Online,3,4895.32
O1709,2024-11-21,P055,C113,Minas Gerais,Online,6,2539.38
O1710,2024-02-22,P016,C296,São Paulo,Loja Física,6,1110.91
O1711,2024-02-18,P006,C100,Pernambuco,Online,5,4398.01
O1712,2024-06-07,P044,C279,Rio Grande do Norte,Online,5,4560.6
O1713,2023-10-16,P023,C455,Maranhão,Loja Física,10,2144.74
O1714,2023-07-13,P018,C159,Tocantins,Online,10,2648.38
O1715,2023-03-24,P022,C428,Mato Grosso do Sul,Online,7,3997.13
O1716,2023-04-27,P037,C496,Rio Grande do Sul,Loja Física,5,639.93
O1717,2023-08-09,P001,C256,Minas Gerais,Online,8,3436.52
O1718,2023-05-23,P034,C495,Ceará,Online,5,2485.44
O1719,2023-09-17,P005,C410,Ceará,Online,8,300.67
O1720,2024-02-11,P019,C423,Mato Grosso,Online,1,2493.0
O1721,2024-09-03,P001,C221,Paraíba,Online,1,1332.02
O1722,2023-06-04,P023,C450,Ceará,Online,2,3594.67
O1723,2023-12-18,P010,C376,Tocantins,Loja Física,10,4599.47
O1724,2024-01-27,P019,C113,Amapá,Loja Física,6,1318.77
O1725,2024-04-17,P044,C327,Pernambuco,Loja Física,7,4837.84
O1726,2024-05-10,P007,C458,Bahia,Loja Física,10,1622.61
O1727,2023-08-15,P037,C224,Minas Gerais,Loja Física,10,781.96
O1728,2023-06-13,P050,C103,Bahia,Online,7,2815.99
O1729,2024-07-10,P020,C157,Amazonas,Loja Física,10,4642.88
O1730,2024-08-25,P030,C280,Roraima,Loja Física,7,570.61
O1731,2023-12-10,P034,C227,Rio de Janeiro,Loja Física,9,4680.91
O1732,2024-06-10,P046,C184,Rio Grande do Norte,Loja Física,7,2386.11
O1733,2024-04-07,P027,C237,Acre,Online,7,533.3
O1734,2024-06-22,P009,C315,Ceará,Online,10,2609.81
O1735,2023-12-12,P009,C318,Goiás,Loja Física,1,3801.14
O1736,2023-11-18,P026,C065,Pernambuco,Online,8,4056.66
O1737,2023-04-05,P056,C266,Rio Grande do Norte,Online,2,367.99
O1738,2024-06-17,P054,C333,Pará,Loja Física,10,577.26
O1739,2024-08-04,P019,C290,Sergipe,Loja Física,1,695.07
O1740,2023-08-26,P038,C346,Distrito Federal,Online,4,2629.69
O1741,2023-04-06,P036,C380,Sergipe,Online,4,4485.76
O1742,2023-03-14,P041,C437,Rondônia,Loja Física,5,3623.8
O1743,2024-06-07,P060,C004,Rio Grande do Sul,Loja Física,10,3470.1
O1744,2024-01-24,P008,C035,Acre,Online,10,4411.51
O1745,2023-12-10,P034,C050,Alagoas,Online,2,2421.34
O1746,2023-04-17,P054,C259,Rio Grande do Norte,Loja Física,1,4637.62
O1747,2024-11-07,P020,C208,Sergipe,Online,4,4224.43
O1748,2024-10-16,P035,C134,Santa Catarina,Loja Física,10,703.66
O1749,2024-01-21,P010,C326,Acre,Online,3,4110.9
O1750,2024-04-07,P043,C124,Roraima,Online,8,2454.29
O1751,2023-01-10,P019,C342,Pará,Loja Física,6,3371.73
O1752,2024-01-06,P026,C198,Rio de Janeiro,Online,8,2142.79
O1753,2022-12-22,P028,C076,Acre,Loja Física,8,688.62
O1754,2024-09-07,P025,C006,Mato Grosso,Loja Física,1,3261.03
O1755,2024-09-13,P058,C337,Mato Grosso do Sul,Loja Física,1,4549.73
O1756,2023-01-22,P023,C493,Rondônia,Loja Física,8,1456.83
O1757,2024-08-22,P011,C184,Distrito Federal,Online,6,4522.5
O1758,2024-04-28,P034,C200,Distrito Federal,Online,3,3314.0
O1759,2023-01-02,P023,C336,São Paulo,Loja Física,8,3604.39
O1760,2024-07-11,P051,C072,Bahia,Loja Física,7,434.23
O1761,2022-11-30,P054,C331,Sergipe,Loja Física,8,3068.62
O1762,2023-10-12,P012,C295,Rio de Janeiro,Loja Física,3,3519.07
O1763,2023-03-12,P038,C490,Mato Grosso,Loja Física,10,3125.63
O1764,2024-09-10,P026,C035,Amapá,Online,3,1235.35
O1765,2024-03-29,P043,C055,Sergipe,Loja Física,6,3823.56
O1766,2023-05-24,P050,C414,São Paulo,Online,2,4508.99
O1767,2023-01-17,P012,C373,Pernambuco,Loja Física,2,403.44
O1768,2024-05-28,P017,C059,Amapá,Online,8,3840.42
O1769,2023-03-23,P039,C324,Santa Catarina,Online,3,1673.68
O1770,2022-12-03,P045,C231,Pernambuco,Online,10,2826.69
O1771,2023-05-14,P013,C130,Sergipe,Loja Física,5,1204.93
O1772,2023-12-23,P048,C083,Piauí,Online,2,2952.33
O1773,2023-11-15,P041,C492,Minas Gerais,Online,4,262.87
O1774,2023-09-11,P009,C458,Acre,Loja Física,7,2884.65
O1775,2023-01-11,P056,C037,Maranhão,Online,9,2531.26
O1776,2024-03-19,P054,C107,Mato Grosso,Loja Física,9,1825.32
O1777,2024-04-04,P040,C461,Goiás,Online,2,2250.5
O1778,2024-04-26,P041,C193,Amazonas,Online,3,3933.7
O1779,2024-11-20,P020,C052,Pará,Loja Física,4,352.25
O1780,2024-03-18,P035,C170,Acre,Online,5,4619.14
O1781,2024-11-03,P017,C200,Rio de Janeiro,Loja Física,2,4374.97
O1782,2023-12-06,P011,C496,Ceará,Online,9,2919.24
O1783,2024-04-21,P055,C266,Mato Grosso do Sul,Loja Física,7,3131.36
O1784,2023-12-09,P035,C358,Pará,Loja Física,5,3300.84
O1785,2022-12-08,P003,C174,Piauí,Loja Física,4,1739.25
O1786,2022-12-01,P049,C031,Rondônia,Online,9,4102.14
O1787,2024-01-13,P022,C474,Paraná,Online,4,2518.42
O1788,2024-01-28,P052,C486,Mato Grosso,Online,6,4907.17
O1789,2023-10-11,P027,C307,São Paulo,Online,9,2445.98
O1790,2022-12-05,P009,C139,São Paulo,Online,2,274.44
O1791,2022-12-08,P033,C116,Espírito Santo,Loja Física,7,2440.2
O1792,2024-01-11,P051,C436,Alagoas,Online,1,229.13
O1793,2024-06-08,P051,C416,Tocantins,Loja Física,1,2807.23
O1794,2023-06-27,P004,C199,Paraná,Loja Física,3,2205.62
O1795,2024-01-16,P028,C282,Rondônia,Online,8,678.16
O1796,2023-07-06,P040,C463,Paraíba,Loja Física,4,1781.32
O1797,2022-12-09,P059,C030,Alagoas,Online,2,2984.23
O1798,2023-12-21,P015,C212,São Paulo,Online,1,4378.95
O1799,2024-08-18,P016,C417,Amapá,Online,1,720.91
O1800,2024-05-21,P012,C145,Amapá,Loja Física,6,3051.84
O1801,2024-05-02,P057,C126,Ceará,Online,10,2049.31
O1802,2023-10-26,P043,C063,Minas Gerais,Online,2,1325.97
O1803,2024-08-13,P035,C106,Sergipe,Loja Física,4,2273.36
O1804,2024-11-24,P020,C483,Paraíba,Loja Física,4,2681.54
O1805,2024-11-01,P018,C164,Rio de Janeiro,Online,1,1798.51
O1806,2023-04-14,P027,C362,Mato Grosso do Sul,Loja Física,5,484.39
O1807,2023-02-17,P059,C071,Santa Catarina,Online,5,3735.35
O1808,2024-11-08,P014,C063,Paraíba,Online,1,4891.76
O1809,2023-02-08,P045,C226,Espírito Santo,Loja Física,2,204.32
O1810,2024-01-07,P054,C018,Bahia,Loja Física,10,1982.47
O1811,2023-03-21,P053,C495,Amazonas,Online,5,4287.41
O1812,2023-06-01,P025,C254,Acre,Loja Física,7,2275.7
O1813,2023-04-24,P015,C106,Pernambuco,Online,7,2709.21
O1814,2024-03-21,P043,C157,Amapá,Loja Física,1,4559.26
O1815,2024-01-08,P049,C458,Maranhão,Loja Física,10,1161.07
O1816,2023-06-10,P002,C175,São Paulo,Loja Física,7,3934.8
O1817,2024-08-20,P060,C377,Paraná,Online,2,2811.14
O1818,2023-08-28,P047,C478,Minas Gerais,Loja Física,9,2371.16
O1819,2023-06-21,P037,C369,Mato Grosso,Loja Física,3,4805.49
O1820,2024-08-04,P030,C382,Alagoas,Online,1,1475.43
O1821,2023-09-30,P044,C487,Bahia,Online,4,3879.56
O1822,2023-01-26,P019,C173,Mato Grosso,Loja Física,1,3116.18
O1823,2023-09-11,P024,C138,Minas Gerais,Loja Física,10,160.46
O1824,2023-10-07,P020,C292,Minas Gerais,Loja Física,5,4253.2
O1825,2023-11-17,P029,C237,Acre,Loja Física,1,2385.55
O1826,2024-02-07,P023,C246,Espírito Santo,Online,7,387.07
O1827,2023-06-02,P006,C142,Mato Grosso do Sul,Loja Física,2,2258.15
O1828,2024-05-20,P017,C393,Rio Grande do Sul,Loja Física,5,4358.37
O1829,2023-05-20,P009,C117,Espírito Santo,Online,3,4369.07
O1830,2023-07-16,P042,C026,Alagoas,Online,1,1002.85
O1831,2024-05-10,P033,C441,Rio Grande do Norte,Loja Física,1,2811.7
O1832,2024-08-30,P015,C032,Rio de Janeiro,Loja Física,5,178.98
O1833,2024-09-14,P055,C440,Paraíba,Online,10,1250.01
O1834,2023-01-27,P007,C040,Distrito Federal,Loja Física,2,2604.07
O1835,2024-04-16,P016,C105,Maranhão,Loja Física,7,449.83
O1836,2024-09-22,P028,C449,Ceará,Online,1,1700.05
O1837,2024-04-13,P051,C185,Maranhão,Loja Física,6,2406.36
O1838,2024-07-07,P019,C319,Acre,Online,6,318.59
O1839,2022-12-20,P060,C077,Mato Grosso,Online,2,3084.29
O1840,2023-02-06,P052,C161,Distrito Federal,Loja Física,4,1956.31
O1841,2023-10-06,P038,C017,Minas Gerais,Online,7,3836.8
O1842,2023-09-16,P042,C041,Amazonas,Online,10,2567.13
O1843,2023-09-14,P037,C323,Goiás,Loja Física,9,3691.92
O1844,2024-01-29,P055,C450,Distrito Federal,Online,10,2414.41
O1845,2023-11-30,P034,C267,Rio Grande do Norte,Loja Física,5,1055.62
O1846,2023-01-08,P037,C151,Alagoas,Loja Física,4,4015.13
O1847,2024-04-03,P024,C119,Rio Grande do Norte,Loja Física,2,3496.06
O1848,2022-12-03,P029,C376,Piauí,Loja Física,2,1824.72
O1849,2024-05-24,P033,C040,Paraíba,Loja Física,10,1228.71
O1850,2023-04-08,P051,C215,Alagoas,Online,9,1300.23
O1851,2023-01-29,P059,C209,Minas Gerais,Online,10,1375.37
O1852,2023-12-19,P019,C175,Maranhão,Online,2,2101.66
O1853,2024-09-12,P033,C076,Mato Grosso,Loja Física,4,4509.38
O1854,2023-10-29,P057,C233,Acre,Online,2,2151.27
